Sub_Setor,Tecnico,Fundamentalista,tau,p-valor
Previdencia e Seguros,quantidade_papeis,sQtLk,-0.528886719097,0.0
Previdencia e Seguros,quantidade_papeis,mQtGp,-0.36565723536,0.0
Previdencia e Seguros,quantidade_papeis,meQtGp,-0.323069331204,0.0
Previdencia e Seguros,quantidade_papeis,dpQtGp,-0.770157002169,0.0
Previdencia e Seguros,quantidade_papeis,vQtGp,-0.770156970251,0.0
Previdencia e Seguros,quantidade_papeis,sQtGp,-0.365859946043,0.0
Previdencia e Seguros,quantidade_papeis,mPol,-0.588098146905,0.0
Previdencia e Seguros,quantidade_papeis,mePol,-0.53409298194,0.0
Previdencia e Seguros,quantidade_papeis,dpPol,-0.894332633639,0.0
Previdencia e Seguros,quantidade_papeis,vPol,-0.894339844676,0.0
Previdencia e Seguros,quantidade_papeis,sPol,-0.60603084864,0.0
Previdencia e Seguros,volume_financeiro,qt,-0.60770240071,0.0
Previdencia e Seguros,volume_financeiro,mQtCom,-0.514709895137,0.0
Previdencia e Seguros,volume_financeiro,meQtCom,-0.44017885765,0.0
Previdencia e Seguros,volume_financeiro,dpQtCom,-0.845228099122,0.0
Previdencia e Seguros,volume_financeiro,vQtCom,-0.845228054345,0.0
Previdencia e Seguros,volume_financeiro,sQtCom,-0.51540611685,0.0
Previdencia e Seguros,volume_financeiro,mQtTw,-0.667871766826,0.0
Previdencia e Seguros,volume_financeiro,meQtTw,-0.620571629027,0.0
Previdencia e Seguros,volume_financeiro,dpQtTw,-0.946523552915,0.0
Previdencia e Seguros,volume_financeiro,vQtTw,-0.946523482631,0.0
Previdencia e Seguros,volume_financeiro,sQtTw,-0.697750990218,0.0
Previdencia e Seguros,volume_financeiro,mQtFb,-0.616330790353,0.0
Previdencia e Seguros,volume_financeiro,meQtFb,-0.60199553973,0.0
Previdencia e Seguros,volume_financeiro,dpQtFb,-0.887862015839,0.0
Previdencia e Seguros,volume_financeiro,vQtFb,-0.887861888224,0.0
Previdencia e Seguros,volume_financeiro,sQtFb,-0.619432089466,0.0
Previdencia e Seguros,volume_financeiro,mQtLk,-0.629506067954,0.0
Previdencia e Seguros,volume_financeiro,meQtLk,-0.479680606301,0.0
Previdencia e Seguros,volume_financeiro,dpQtLk,-0.921748920552,0.0
Previdencia e Seguros,volume_financeiro,vQtLk,-0.921748906183,0.0
Previdencia e Seguros,volume_financeiro,sQtLk,-0.615766221228,0.0
Previdencia e Seguros,volume_financeiro,mQtGp,-0.459553912101,0.0
Previdencia e Seguros,volume_financeiro,meQtGp,-0.412568925595,0.0
Previdencia e Seguros,volume_financeiro,dpQtGp,-0.804023977295,0.0
Previdencia e Seguros,volume_financeiro,vQtGp,-0.804023388512,0.0
Previdencia e Seguros,volume_financeiro,sQtGp,-0.459331594862,0.0
Previdencia e Seguros,volume_financeiro,mPol,-0.565268842408,0.0
Previdencia e Seguros,volume_financeiro,mePol,-0.506295662162,0.0
Previdencia e Seguros,volume_financeiro,dpPol,-0.891919017116,0.0
Previdencia e Seguros,volume_financeiro,vPol,-0.891965242618,0.0
Previdencia e Seguros,volume_financeiro,sPol,-0.574442744945,0.0
Produtos de Uso Pessoal e de Limpeza,media,qt,-0.661997241214,0.0
Produtos de Uso Pessoal e de Limpeza,media,mQtCom,-0.436032585381,0.0
Produtos de Uso Pessoal e de Limpeza,media,meQtCom,-0.464126758597,0.0
Produtos de Uso Pessoal e de Limpeza,media,dpQtCom,-0.844198398738,0.0
Produtos de Uso Pessoal e de Limpeza,media,vQtCom,-0.844198396674,0.0
Produtos de Uso Pessoal e de Limpeza,media,sQtCom,-0.436059801338,0.0
Produtos de Uso Pessoal e de Limpeza,media,mQtTw,-0.438893434716,0.0
Produtos de Uso Pessoal e de Limpeza,media,meQtTw,-0.431069365682,0.0
Produtos de Uso Pessoal e de Limpeza,media,dpQtTw,-0.890443783601,0.0
Produtos de Uso Pessoal e de Limpeza,media,vQtTw,-0.890443556477,0.0
Produtos de Uso Pessoal e de Limpeza,media,sQtTw,-0.43611224826,0.0
Produtos de Uso Pessoal e de Limpeza,media,mQtFb,-0.411938998034,0.0
Produtos de Uso Pessoal e de Limpeza,media,meQtFb,-0.423862906515,0.0
Produtos de Uso Pessoal e de Limpeza,media,dpQtFb,-0.872980228125,0.0
Produtos de Uso Pessoal e de Limpeza,media,vQtFb,-0.872979888261,0.0
Produtos de Uso Pessoal e de Limpeza,media,sQtFb,-0.410768635654,0.0
Produtos de Uso Pessoal e de Limpeza,media,mQtLk,-0.425772229125,0.0
Produtos de Uso Pessoal e de Limpeza,media,meQtLk,-0.456681858159,0.0
Produtos de Uso Pessoal e de Limpeza,media,dpQtLk,-0.852224084676,0.0
Produtos de Uso Pessoal e de Limpeza,media,vQtLk,-0.852224098587,0.0
Produtos de Uso Pessoal e de Limpeza,media,sQtLk,-0.425343911468,0.0
Produtos de Uso Pessoal e de Limpeza,media,mQtGp,-0.452031283356,0.0
Produtos de Uso Pessoal e de Limpeza,media,meQtGp,-0.466175635283,0.0
Produtos de Uso Pessoal e de Limpeza,media,dpQtGp,-0.832652051988,0.0
Produtos de Uso Pessoal e de Limpeza,media,vQtGp,-0.832651518216,0.0
Produtos de Uso Pessoal e de Limpeza,media,sQtGp,-0.452032241311,0.0
Produtos de Uso Pessoal e de Limpeza,media,mPol,-0.784151124441,0.0
Produtos de Uso Pessoal e de Limpeza,media,mePol,-0.741174231902,0.0
Produtos de Uso Pessoal e de Limpeza,media,dpPol,-0.904876946848,0.0
Produtos de Uso Pessoal e de Limpeza,media,vPol,-0.904881688008,0.0
Produtos de Uso Pessoal e de Limpeza,media,sPol,-0.747235202097,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,qt,-0.671406171797,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,mQtCom,-0.276356970403,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,meQtCom,-0.238958678846,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,dpQtCom,-0.687573584871,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,vQtCom,-0.687573574269,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,sQtCom,-0.276347707304,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,mQtTw,-0.388452662264,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,meQtTw,-0.274916616906,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,dpQtTw,-0.761856569058,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,vQtTw,-0.761856503576,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,sQtTw,-0.388470135566,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,mQtFb,-0.360624019134,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,meQtFb,-0.262809786642,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,dpQtFb,-0.749029913161,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,vQtFb,-0.749030147318,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,sQtFb,-0.360340825495,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,mQtLk,-0.285023024333,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,meQtLk,-0.23811962131,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,dpQtLk,-0.696973499437,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,vQtLk,-0.696973467727,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,sQtLk,-0.284971701288,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,mQtGp,-0.23787988836,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,meQtGp,-0.237054621975,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,dpQtGp,-0.6635844426,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,vQtGp,-0.663584447302,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,sQtGp,-0.237879953553,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,mPol,-0.740270261461,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,mePol,-0.61548904428,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,dpPol,-0.824759718707,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,vPol,-0.824759857454,0.0
Produtos de Uso Pessoal e de Limpeza,negocios,sPol,-0.727400947498,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,qt,-0.682767857949,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,mQtCom,-0.233749442657,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,meQtCom,-0.181178194336,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,dpQtCom,-0.622558350162,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,vQtCom,-0.62255834832,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,sQtCom,-0.233749849182,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,mQtTw,-0.427226509515,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,meQtTw,-0.260571829195,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,dpQtTw,-0.742162393965,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,vQtTw,-0.742162377983,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,sQtTw,-0.426389266524,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,mQtFb,-0.390326932667,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,meQtFb,-0.241598453274,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,dpQtFb,-0.720488305809,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,vQtFb,-0.720488286767,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,sQtFb,-0.389869952772,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,mQtLk,-0.255608155864,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,meQtLk,-0.181442920009,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,dpQtLk,-0.639217661853,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,vQtLk,-0.639217637353,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,sQtLk,-0.255583231917,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,mQtGp,-0.180765150895,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,meQtGp,-0.177401469467,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,dpQtGp,-0.595193639473,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,vQtGp,-0.595193641953,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,sQtGp,-0.180764812015,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,mPol,-0.716873443137,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,mePol,-0.672808280545,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,dpPol,-0.836225901751,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,vPol,-0.83622662642,0.0
Produtos de Uso Pessoal e de Limpeza,quantidade_papeis,sPol,-0.705519948122,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,qt,-0.801788044021,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,mQtCom,-0.73797675207,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,meQtCom,-0.724032453584,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,dpQtCom,-0.948596791971,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,vQtCom,-0.948597136706,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,sQtCom,-0.737659444066,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,mQtTw,-0.780542449458,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,meQtTw,-0.743533457408,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,dpQtTw,-0.966306667861,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,vQtTw,-0.966306642026,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,sQtTw,-0.784945940015,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,mQtFb,-0.771583977485,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,meQtFb,-0.738710439291,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,dpQtFb,-0.966469713497,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,vQtFb,-0.966473642594,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,sQtFb,-0.768724706811,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,mQtLk,-0.751236763893,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,meQtLk,-0.725579546981,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,dpQtLk,-0.955222995937,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,vQtLk,-0.955223052699,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,sQtLk,-0.751459961215,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,mQtGp,-0.723836249888,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,meQtGp,-0.720088754522,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,dpQtGp,-0.938524707421,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,vQtGp,-0.938524708308,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,sQtGp,-0.723827937168,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,mPol,-0.785685225333,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,mePol,-0.753491543524,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,dpPol,-0.978425354175,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,vPol,-0.978387042289,0.0
Produtos de Uso Pessoal e de Limpeza,volume_financeiro,sPol,-0.791609873017,0.0
Quimicos,media,qt,-0.777466945261,0.0
Quimicos,media,mQtCom,-0.577733153566,0.0
Quimicos,media,meQtCom,-0.564455714976,0.0
Quimicos,media,dpQtCom,-0.861969910943,0.0
Quimicos,media,vQtCom,-0.861969899244,0.0
Quimicos,media,sQtCom,-0.577641875009,0.0
Quimicos,media,mQtTw,-0.65158175459,0.0
Quimicos,media,meQtTw,-0.563296982412,0.0
Quimicos,media,dpQtTw,-0.93024623721,0.0
Quimicos,media,vQtTw,-0.930246157084,0.0
Quimicos,media,sQtTw,-0.651632176779,0.0
Quimicos,media,mQtFb,-0.650433591223,0.0
Quimicos,media,meQtFb,-0.564884733548,0.0
Quimicos,media,dpQtFb,-0.925380512757,0.0
Quimicos,media,vQtFb,-0.925380460125,0.0
Quimicos,media,sQtFb,-0.649128193283,0.0
Quimicos,media,mQtLk,-0.570157046308,0.0
Quimicos,media,meQtLk,-0.559714449147,0.0
Quimicos,media,dpQtLk,-0.870391096931,0.0
Quimicos,media,vQtLk,-0.870391053496,0.0
Quimicos,media,sQtLk,-0.569453804941,0.0
Quimicos,media,mQtGp,-0.565387996818,0.0
Quimicos,media,meQtGp,-0.565401774529,0.0
Quimicos,media,dpQtGp,-0.84590859989,0.0
Quimicos,media,vQtGp,-0.845908603321,0.0
Quimicos,media,sQtGp,-0.565391476601,0.0
Quimicos,media,mPol,-0.828899620767,0.0
Quimicos,media,mePol,-0.795043442176,0.0
Quimicos,media,dpPol,-0.942210539939,0.0
Quimicos,media,vPol,-0.942212503234,0.0
Quimicos,media,sPol,-0.801988388651,0.0
Quimicos,negocios,qt,-0.564416764092,0.0
Quimicos,negocios,mQtCom,-0.358221286144,0.0
Quimicos,negocios,meQtCom,-0.341504008618,0.0
Quimicos,negocios,dpQtCom,-0.804065035751,0.0
Quimicos,negocios,vQtCom,-0.804065025748,0.0
Quimicos,negocios,sQtCom,-0.358184911999,0.0
Quimicos,negocios,mQtTw,-0.39129687438,0.0
Quimicos,negocios,meQtTw,-0.335704966058,0.0
Quimicos,negocios,dpQtTw,-0.842978343359,0.0
Quimicos,negocios,vQtTw,-0.842995288434,0.0
Quimicos,negocios,sQtTw,-0.391814578043,0.0
Quimicos,negocios,mQtFb,-0.367214398756,0.0
Quimicos,negocios,meQtFb,-0.326934638839,0.0
Quimicos,negocios,dpQtFb,-0.836238497168,0.0
Quimicos,negocios,vQtFb,-0.836238268441,0.0
Quimicos,negocios,sQtFb,-0.365934217194,0.0
Quimicos,negocios,mQtLk,-0.358235948769,0.0
Quimicos,negocios,meQtLk,-0.338391329253,0.0
Quimicos,negocios,dpQtLk,-0.815756575109,0.0
Quimicos,negocios,vQtLk,-0.81575670958,0.0
Quimicos,negocios,sQtLk,-0.357511819385,0.0
Quimicos,negocios,mQtGp,-0.341222841778,0.0
Quimicos,negocios,meQtGp,-0.341082558404,0.0
Quimicos,negocios,dpQtGp,-0.788136710878,0.0
Quimicos,negocios,vQtGp,-0.788136717362,0.0
Quimicos,negocios,sQtGp,-0.341222579864,0.0
Quimicos,negocios,mPol,-0.657134674147,0.0
Quimicos,negocios,mePol,-0.608209259887,0.0
Quimicos,negocios,dpPol,-0.864736767392,0.0
Quimicos,negocios,vPol,-0.86469482306,0.0
Quimicos,negocios,sPol,-0.619429880804,0.0
Quimicos,quantidade_papeis,qt,-0.787779113295,0.0
Quimicos,quantidade_papeis,mQtCom,-0.626118333322,0.0
Quimicos,quantidade_papeis,meQtCom,-0.606151272064,0.0
Quimicos,quantidade_papeis,dpQtCom,-0.875118410398,0.0
Quimicos,quantidade_papeis,vQtCom,-0.87511840751,0.0
Quimicos,quantidade_papeis,sQtCom,-0.626065117422,0.0
Quimicos,quantidade_papeis,mQtTw,-0.716223706568,0.0
Quimicos,quantidade_papeis,meQtTw,-0.637974980274,0.0
Quimicos,quantidade_papeis,dpQtTw,-0.905597690505,0.0
Quimicos,quantidade_papeis,vQtTw,-0.905597664046,0.0
Quimicos,quantidade_papeis,sQtTw,-0.715585398712,0.0
Quimicos,quantidade_papeis,mQtFb,-0.700748012632,0.0
Quimicos,quantidade_papeis,meQtFb,-0.630276016976,0.0
Quimicos,quantidade_papeis,dpQtFb,-0.900754703968,0.0
Quimicos,quantidade_papeis,vQtFb,-0.900754684904,0.0
Quimicos,quantidade_papeis,sQtFb,-0.700873288103,0.0
Quimicos,quantidade_papeis,mQtLk,-0.638746767547,0.0
Quimicos,quantidade_papeis,meQtLk,-0.606654410775,0.0
Quimicos,quantidade_papeis,dpQtLk,-0.880267289379,0.0
Quimicos,quantidade_papeis,vQtLk,-0.880267488924,0.0
Quimicos,quantidade_papeis,sQtLk,-0.638628663199,0.0
Quimicos,quantidade_papeis,mQtGp,-0.605300509852,0.0
Quimicos,quantidade_papeis,meQtGp,-0.604304599595,0.0
Quimicos,quantidade_papeis,dpQtGp,-0.865536320565,0.0
Quimicos,quantidade_papeis,vQtGp,-0.865536321454,0.0
Quimicos,quantidade_papeis,sQtGp,-0.605300495083,0.0
Quimicos,quantidade_papeis,mPol,-0.826678267215,0.0
Quimicos,quantidade_papeis,mePol,-0.795324911354,0.0
Quimicos,quantidade_papeis,dpPol,-0.92132757223,0.0
Quimicos,quantidade_papeis,vPol,-0.921347894295,0.0
Quimicos,quantidade_papeis,sPol,-0.804787288786,0.0
Quimicos,volume_financeiro,qt,-0.504431085149,0.0
Quimicos,volume_financeiro,mQtCom,-0.370107478591,0.0
Quimicos,volume_financeiro,meQtCom,-0.296229722323,0.0
Quimicos,volume_financeiro,dpQtCom,-0.850073842301,0.0
Quimicos,volume_financeiro,vQtCom,-0.850073843663,0.0
Quimicos,volume_financeiro,sQtCom,-0.368338491535,0.0
Quimicos,volume_financeiro,mQtTw,-0.463838320353,0.0
Quimicos,volume_financeiro,meQtTw,-0.397537333892,0.0
Quimicos,volume_financeiro,dpQtTw,-0.89996936785,0.0
Quimicos,volume_financeiro,vQtTw,-0.899969352974,0.0
Quimicos,volume_financeiro,sQtTw,-0.459334026946,0.0
Quimicos,volume_financeiro,mQtFb,-0.463672377058,0.0
Quimicos,volume_financeiro,meQtFb,-0.371196846135,0.0
Quimicos,volume_financeiro,dpQtFb,-0.896656321686,0.0
Quimicos,volume_financeiro,vQtFb,-0.896657911883,0.0
Quimicos,volume_financeiro,sQtFb,-0.454934486776,0.0
Quimicos,volume_financeiro,mQtLk,-0.392244309387,0.0
Quimicos,volume_financeiro,meQtLk,-0.305529989427,0.0
Quimicos,volume_financeiro,dpQtLk,-0.861647254511,0.0
Quimicos,volume_financeiro,vQtLk,-0.861647248535,0.0
Quimicos,volume_financeiro,sQtLk,-0.389189970211,0.0
Quimicos,volume_financeiro,mQtGp,-0.294943846249,0.0
Quimicos,volume_financeiro,meQtGp,-0.277669130779,0.0
Quimicos,volume_financeiro,dpQtGp,-0.820451965873,0.0
Quimicos,volume_financeiro,vQtGp,-0.820451965873,0.0
Quimicos,volume_financeiro,sQtGp,-0.294952003816,0.0
Quimicos,volume_financeiro,mPol,-0.595576358076,0.0
Quimicos,volume_financeiro,mePol,-0.509289697575,0.0
Quimicos,volume_financeiro,dpPol,-0.924646007525,0.0
Quimicos,volume_financeiro,vPol,-0.924681164764,0.0
Quimicos,volume_financeiro,sPol,-0.59056315486,0.0
Saude,media,qt,-0.839262786745,0.0
Saude,media,mQtCom,-0.498270601539,0.0
Saude,media,meQtCom,-0.404371953565,0.0
Saude,media,dpQtCom,-0.600718825429,0.0
Saude,media,vQtCom,-0.600719923787,0.0
Saude,media,sQtCom,-0.497966856064,0.0
Saude,media,mQtTw,-0.791597444258,0.0
Saude,media,meQtTw,-0.560494995562,0.0
Saude,media,dpQtTw,-0.844872023318,0.0
Saude,media,vQtTw,-0.84487227241,0.0
Saude,media,sQtTw,-0.789666815624,0.0
Saude,media,mQtFb,-0.787535764216,0.0
Saude,media,meQtFb,-0.548671579172,0.0
Saude,media,dpQtFb,-0.847638814979,0.0
Saude,media,vQtFb,-0.847652069865,0.0
Saude,media,sQtFb,-0.789794283499,0.0
Saude,media,mQtLk,-0.566035601098,0.0
Saude,media,meQtLk,-0.422773553872,0.0
Saude,media,dpQtLk,-0.651723841859,0.0
Saude,media,vQtLk,-0.651723760666,0.0
Saude,media,sQtLk,-0.565142790774,0.0
Saude,media,mQtGp,-0.419392456078,0.0
Saude,media,meQtGp,-0.395008105159,0.0
Saude,media,dpQtGp,-0.532957573314,0.0
Saude,media,vQtGp,-0.532957735866,0.0
Saude,media,sQtGp,-0.419388075026,0.0
Saude,media,mPol,-0.847995780928,0.0
Saude,media,mePol,-0.827288990503,0.0
Saude,media,dpPol,-0.838913135474,0.0
Saude,media,vPol,-0.839013554712,0.0
Saude,media,sPol,-0.854811020825,0.0
Saude,negocios,qt,-0.602838561257,0.0
Saude,negocios,mQtCom,-0.0701083708777,5.77977753688e-64
Saude,negocios,meQtCom,0.184397872354,0.0
Saude,negocios,dpQtCom,-0.167669053684,0.0
Saude,negocios,vQtCom,-0.167669094101,0.0
Saude,negocios,sQtCom,-0.0699961104912,9.13508152197e-64
Saude,negocios,mQtTw,-0.54418636951,0.0
Saude,negocios,meQtTw,-0.109361283423,6.84696639787e-153
Saude,negocios,dpQtTw,-0.6028940253,0.0
Saude,negocios,vQtTw,-0.603016652331,0.0
Saude,negocios,sQtTw,-0.57404081355,0.0
Saude,negocios,mQtFb,-0.537777864727,0.0
Saude,negocios,meQtFb,-0.0741997556682,1.99795189423e-71
Saude,negocios,dpQtFb,-0.585410091989,0.0
Saude,negocios,vQtFb,-0.585443932267,0.0
Saude,negocios,sQtFb,-0.552586870649,0.0
Saude,negocios,mQtLk,-0.251064502981,0.0
Saude,negocios,meQtLk,0.140347335454,1.8495248931e-250
Saude,negocios,dpQtLk,-0.330141602067,0.0
Saude,negocios,vQtLk,-0.330143684864,0.0
Saude,negocios,sQtLk,-0.250283614427,0.0
Saude,negocios,mQtGp,0.147128915877,4.90238250031e-275
Saude,negocios,meQtGp,0.202133860379,0.0
Saude,negocios,dpQtGp,0.017785852553,1.83871401972e-05
Saude,negocios,vQtGp,0.0177858519517,1.83871521716e-05
Saude,negocios,sQtGp,0.14712914411,4.89283519716e-275
Saude,negocios,mPol,-0.700344726271,0.0
Saude,negocios,mePol,-0.604740853975,0.0
Saude,negocios,dpPol,-0.69380409001,0.0
Saude,negocios,vPol,-0.693897195575,0.0
Saude,negocios,sPol,-0.58121404593,0.0
Saude,quantidade_papeis,qt,-0.735602446908,0.0
Saude,quantidade_papeis,mQtCom,-0.115878109432,2.09716472047e-171
