DiadaSemana,Mes,Dia,Ano,Jornal,Quantidade
Thu,AGO,28,2008,FOLHASP,53
Thu,AGO,28,2008,ESTADAO,47
Fri,AGO,29,2008,G1,0
Fri,AGO,29,2008,FOLHASP,45
Fri,AGO,29,2008,ESTADAO,26
Sat,AGO,30,2008,G1,0
Sat,AGO,30,2008,FOLHASP,4
Sat,AGO,30,2008,ESTADAO,1
Sun,AGO,31,2008,G1,0
Sun,AGO,31,2008,FOLHASP,2
Sun,AGO,31,2008,ESTADAO,4
Mon,SET,1,2008,G1,0
Mon,SET,1,2008,FOLHASP,45
Mon,SET,1,2008,ESTADAO,15
Tue,SET,2,2008,G1,0
Tue,SET,2,2008,FOLHASP,55
Tue,SET,2,2008,ESTADAO,20
Wed,SET,3,2008,G1,0
Wed,SET,3,2008,FOLHASP,51
Wed,SET,3,2008,ESTADAO,23
Thu,SET,4,2008,G1,0
Thu,SET,4,2008,FOLHASP,53
Thu,SET,4,2008,ESTADAO,21
Fri,SET,5,2008,G1,0
Fri,SET,5,2008,FOLHASP,44
Fri,SET,5,2008,ESTADAO,31
Sat,SET,6,2008,G1,0
Sat,SET,6,2008,FOLHASP,6
Sat,SET,6,2008,ESTADAO,4
Sun,SET,7,2008,G1,0
Sun,SET,7,2008,FOLHASP,13
Sun,SET,7,2008,ESTADAO,6
Mon,SET,8,2008,G1,0
Mon,SET,8,2008,FOLHASP,54
Mon,SET,8,2008,ESTADAO,28
Tue,SET,9,2008,G1,0
Tue,SET,9,2008,FOLHASP,53
Tue,SET,9,2008,ESTADAO,28
Wed,SET,10,2008,G1,0
Wed,SET,10,2008,FOLHASP,62
Wed,SET,10,2008,ESTADAO,62
Thu,SET,11,2008,G1,0
Thu,SET,11,2008,FOLHASP,50
Thu,SET,11,2008,ESTADAO,39
Fri,SET,12,2008,G1,0
Fri,SET,12,2008,FOLHASP,42
Fri,SET,12,2008,ESTADAO,16
Sat,SET,13,2008,G1,0
Sat,SET,13,2008,FOLHASP,5
Sat,SET,13,2008,ESTADAO,3
Sun,SET,14,2008,G1,0
Sun,SET,14,2008,FOLHASP,14
Sun,SET,14,2008,ESTADAO,11
Mon,SET,15,2008,G1,0
Mon,SET,15,2008,FOLHASP,60
Mon,SET,15,2008,ESTADAO,54
Tue,SET,16,2008,G1,0
Tue,SET,16,2008,FOLHASP,61
Tue,SET,16,2008,ESTADAO,62
Wed,SET,17,2008,G1,0
Wed,SET,17,2008,FOLHASP,63
Wed,SET,17,2008,ESTADAO,43
Thu,SET,18,2008,G1,0
Thu,SET,18,2008,FOLHASP,69
Thu,SET,18,2008,ESTADAO,77
Fri,SET,19,2008,G1,0
Fri,SET,19,2008,FOLHASP,42
Fri,SET,19,2008,ESTADAO,52
Sat,SET,20,2008,G1,0
Sat,SET,20,2008,FOLHASP,18
Sat,SET,20,2008,ESTADAO,33
Sun,SET,21,2008,G1,0
Sun,SET,21,2008,FOLHASP,12
Sun,SET,21,2008,ESTADAO,8
Mon,SET,22,2008,G1,0
Mon,SET,22,2008,FOLHASP,58
Mon,SET,22,2008,ESTADAO,39
Tue,SET,23,2008,G1,0
Tue,SET,23,2008,FOLHASP,58
Tue,SET,23,2008,ESTADAO,60
Wed,SET,24,2008,G1,0
Wed,SET,24,2008,FOLHASP,61
Wed,SET,24,2008,ESTADAO,51
Thu,SET,25,2008,G1,0
Thu,SET,25,2008,FOLHASP,67
Thu,SET,25,2008,ESTADAO,38
Fri,SET,26,2008,G1,0
Fri,SET,26,2008,FOLHASP,57
Fri,SET,26,2008,ESTADAO,35
Sat,SET,27,2008,G1,0
Sat,SET,27,2008,FOLHASP,11
Sat,SET,27,2008,ESTADAO,11
Sun,SET,28,2008,G1,0
Sun,SET,28,2008,FOLHASP,11
Sun,SET,28,2008,ESTADAO,25
Mon,SET,29,2008,G1,0
Mon,SET,29,2008,FOLHASP,71
Mon,SET,29,2008,ESTADAO,77
Tue,SET,30,2008,G1,0
Tue,SET,30,2008,FOLHASP,71
Tue,SET,30,2008,ESTADAO,61
Wed,OUT,1,2008,G1,0
Wed,OUT,1,2008,FOLHASP,61
Wed,OUT,1,2008,ESTADAO,30
Thu,OUT,2,2008,G1,0
Thu,OUT,2,2008,FOLHASP,56
Thu,OUT,2,2008,ESTADAO,51
Fri,OUT,3,2008,G1,0
Fri,OUT,3,2008,FOLHASP,57
Fri,OUT,3,2008,ESTADAO,69
Sat,OUT,4,2008,G1,0
Sat,OUT,4,2008,FOLHASP,12
Sat,OUT,4,2008,ESTADAO,14
Sun,OUT,5,2008,G1,0
Sun,OUT,5,2008,FOLHASP,10
Sun,OUT,5,2008,ESTADAO,15
Mon,OUT,6,2008,G1,0
Mon,OUT,6,2008,FOLHASP,61
Mon,OUT,6,2008,ESTADAO,56
Tue,OUT,7,2008,G1,0
Tue,OUT,7,2008,FOLHASP,66
Tue,OUT,7,2008,ESTADAO,78
Wed,OUT,8,2008,G1,0
Wed,OUT,8,2008,FOLHASP,77
Wed,OUT,8,2008,ESTADAO,76
Thu,OUT,9,2008,G1,0
Thu,OUT,9,2008,FOLHASP,62
Thu,OUT,9,2008,ESTADAO,59
Fri,OUT,10,2008,G1,0
Fri,OUT,10,2008,FOLHASP,72
Fri,OUT,10,2008,ESTADAO,75
Sat,OUT,11,2008,G1,0
Sat,OUT,11,2008,FOLHASP,21
Sat,OUT,11,2008,ESTADAO,28
Sun,OUT,12,2008,G1,0
Sun,OUT,12,2008,FOLHASP,23
Sun,OUT,12,2008,ESTADAO,26
Mon,OUT,13,2008,G1,0
Mon,OUT,13,2008,FOLHASP,71
Mon,OUT,13,2008,ESTADAO,58
Tue,OUT,14,2008,G1,0
Tue,OUT,14,2008,FOLHASP,72
Tue,OUT,14,2008,ESTADAO,66
Wed,OUT,15,2008,G1,0
Wed,OUT,15,2008,FOLHASP,78
Wed,OUT,15,2008,ESTADAO,102
Thu,OUT,16,2008,G1,0
Thu,OUT,16,2008,FOLHASP,74
Thu,OUT,16,2008,ESTADAO,47
Fri,OUT,17,2008,G1,0
Fri,OUT,17,2008,FOLHASP,54
Fri,OUT,17,2008,ESTADAO,44
Sat,OUT,18,2008,G1,0
Sat,OUT,18,2008,FOLHASP,11
Sat,OUT,18,2008,ESTADAO,10
Sun,OUT,19,2008,G1,0
Sun,OUT,19,2008,FOLHASP,13
Sun,OUT,19,2008,ESTADAO,11
Mon,OUT,20,2008,G1,0
Mon,OUT,20,2008,FOLHASP,69
Mon,OUT,20,2008,ESTADAO,39
Tue,OUT,21,2008,G1,0
Tue,OUT,21,2008,FOLHASP,75
Tue,OUT,21,2008,ESTADAO,50
Wed,OUT,22,2008,G1,0
Wed,OUT,22,2008,FOLHASP,70
Wed,OUT,22,2008,ESTADAO,53
Thu,OUT,23,2008,G1,0
Thu,OUT,23,2008,FOLHASP,70
Thu,OUT,23,2008,ESTADAO,81
Fri,OUT,24,2008,G1,0
Fri,OUT,24,2008,FOLHASP,60
Fri,OUT,24,2008,ESTADAO,54
Sat,OUT,25,2008,G1,0
Sat,OUT,25,2008,FOLHASP,13
Sat,OUT,25,2008,ESTADAO,11
Sun,OUT,26,2008,G1,0
Sun,OUT,26,2008,FOLHASP,1
Sun,OUT,26,2008,ESTADAO,19
Mon,OUT,27,2008,G1,0
Mon,OUT,27,2008,FOLHASP,56
Mon,OUT,27,2008,ESTADAO,47
Tue,OUT,28,2008,G1,0
Tue,OUT,28,2008,FOLHASP,64
Tue,OUT,28,2008,ESTADAO,47
Wed,OUT,29,2008,G1,0
Wed,OUT,29,2008,FOLHASP,99
Wed,OUT,29,2008,ESTADAO,87
Thu,OUT,30,2008,G1,0
Thu,OUT,30,2008,FOLHASP,85
Thu,OUT,30,2008,ESTADAO,95
Fri,OUT,31,2008,G1,0
Fri,OUT,31,2008,FOLHASP,75
Fri,OUT,31,2008,ESTADAO,40
Sat,NOV,1,2008,G1,0
Sat,NOV,1,2008,FOLHASP,9
Sat,NOV,1,2008,ESTADAO,14
Sun,NOV,2,2008,G1,0
Sun,NOV,2,2008,FOLHASP,1
Sun,NOV,2,2008,ESTADAO,9
Mon,NOV,3,2008,G1,0
Mon,NOV,3,2008,FOLHASP,70
Mon,NOV,3,2008,ESTADAO,62
Tue,NOV,4,2008,G1,0
Tue,NOV,4,2008,FOLHASP,65
Tue,NOV,4,2008,ESTADAO,43
Wed,NOV,5,2008,G1,0
Wed,NOV,5,2008,FOLHASP,62
Wed,NOV,5,2008,ESTADAO,62
Thu,NOV,6,2008,G1,0
Thu,NOV,6,2008,FOLHASP,68
Thu,NOV,6,2008,ESTADAO,77
Fri,NOV,7,2008,G1,0
Fri,NOV,7,2008,FOLHASP,51
Fri,NOV,7,2008,ESTADAO,59
Sat,NOV,8,2008,G1,0
Sat,NOV,8,2008,FOLHASP,11
Sat,NOV,8,2008,ESTADAO,32
Sun,NOV,9,2008,G1,0
Sun,NOV,9,2008,FOLHASP,10
Sun,NOV,9,2008,ESTADAO,21
Mon,NOV,10,2008,G1,0
Mon,NOV,10,2008,FOLHASP,58
Mon,NOV,10,2008,ESTADAO,54
Tue,NOV,11,2008,G1,0
Tue,NOV,11,2008,FOLHASP,71
Tue,NOV,11,2008,ESTADAO,55
Wed,NOV,12,2008,G1,0
Wed,NOV,12,2008,FOLHASP,64
Wed,NOV,12,2008,ESTADAO,74
Thu,NOV,13,2008,G1,0
Thu,NOV,13,2008,FOLHASP,62
Thu,NOV,13,2008,ESTADAO,79
Fri,NOV,14,2008,G1,0
Fri,NOV,14,2008,FOLHASP,56
Fri,NOV,14,2008,ESTADAO,50
Sat,NOV,15,2008,G1,0
Sat,NOV,15,2008,FOLHASP,23
Sat,NOV,15,2008,ESTADAO,59
Sun,NOV,16,2008,G1,0
Sun,NOV,16,2008,FOLHASP,10
Sun,NOV,16,2008,ESTADAO,10
Mon,NOV,17,2008,G1,0
Mon,NOV,17,2008,FOLHASP,56
Mon,NOV,17,2008,ESTADAO,78
Tue,NOV,18,2008,G1,0
Tue,NOV,18,2008,FOLHASP,55
Tue,NOV,18,2008,ESTADAO,70
Wed,NOV,19,2008,G1,0
Wed,NOV,19,2008,FOLHASP,62
Wed,NOV,19,2008,ESTADAO,84
Thu,NOV,20,2008,G1,0
Thu,NOV,20,2008,FOLHASP,51
Thu,NOV,20,2008,ESTADAO,83
Fri,NOV,21,2008,G1,0
Fri,NOV,21,2008,FOLHASP,63
Fri,NOV,21,2008,ESTADAO,59
Sat,NOV,22,2008,G1,0
Sat,NOV,22,2008,FOLHASP,9
Sat,NOV,22,2008,ESTADAO,35
Sun,NOV,23,2008,G1,0
Sun,NOV,23,2008,FOLHASP,7
Sun,NOV,23,2008,ESTADAO,20
Mon,NOV,24,2008,G1,0
Mon,NOV,24,2008,FOLHASP,61
Mon,NOV,24,2008,ESTADAO,72
Tue,NOV,25,2008,G1,0
Tue,NOV,25,2008,FOLHASP,56
Tue,NOV,25,2008,ESTADAO,94
Wed,NOV,26,2008,G1,0
Wed,NOV,26,2008,FOLHASP,55
Wed,NOV,26,2008,ESTADAO,76
Thu,NOV,27,2008,G1,0
Thu,NOV,27,2008,FOLHASP,45
Thu,NOV,27,2008,ESTADAO,65
Fri,NOV,28,2008,G1,0
Fri,NOV,28,2008,FOLHASP,45
Fri,NOV,28,2008,ESTADAO,65
Sat,NOV,29,2008,G1,0
Sat,NOV,29,2008,FOLHASP,9
Sat,NOV,29,2008,ESTADAO,37
Sun,NOV,30,2008,G1,0
Sun,NOV,30,2008,FOLHASP,5
Sun,NOV,30,2008,ESTADAO,7
Mon,DEZ,1,2008,G1,0
Mon,DEZ,1,2008,FOLHASP,56
Mon,DEZ,1,2008,ESTADAO,66
Tue,DEZ,2,2008,G1,0
Tue,DEZ,2,2008,FOLHASP,52
Tue,DEZ,2,2008,ESTADAO,63
Wed,DEZ,3,2008,G1,0
Wed,DEZ,3,2008,FOLHASP,53
Wed,DEZ,3,2008,ESTADAO,55
Thu,DEZ,4,2008,G1,0
Thu,DEZ,4,2008,FOLHASP,64
Thu,DEZ,4,2008,ESTADAO,88
Fri,DEZ,5,2008,G1,0
Fri,DEZ,5,2008,FOLHASP,54
Fri,DEZ,5,2008,ESTADAO,66
Sat,DEZ,6,2008,G1,0
Sat,DEZ,6,2008,FOLHASP,8
Sat,DEZ,6,2008,ESTADAO,39
Sun,DEZ,7,2008,G1,0
Sun,DEZ,7,2008,FOLHASP,7
Sun,DEZ,7,2008,ESTADAO,16
Mon,DEZ,8,2008,G1,0
Mon,DEZ,8,2008,FOLHASP,55
Mon,DEZ,8,2008,ESTADAO,63
Tue,DEZ,9,2008,G1,0
Tue,DEZ,9,2008,FOLHASP,58
Tue,DEZ,9,2008,ESTADAO,56
Wed,DEZ,10,2008,G1,0
Wed,DEZ,10,2008,FOLHASP,65
Wed,DEZ,10,2008,ESTADAO,58
Thu,DEZ,11,2008,G1,0
Thu,DEZ,11,2008,FOLHASP,63
Thu,DEZ,11,2008,ESTADAO,79
Fri,DEZ,12,2008,G1,0
Fri,DEZ,12,2008,FOLHASP,55
Fri,DEZ,12,2008,ESTADAO,85
Sat,DEZ,13,2008,G1,0
Sat,DEZ,13,2008,FOLHASP,18
Sat,DEZ,13,2008,ESTADAO,34
Sun,DEZ,14,2008,G1,0
Sun,DEZ,14,2008,FOLHASP,14
Sun,DEZ,14,2008,ESTADAO,5
Mon,DEZ,15,2008,G1,0
Mon,DEZ,15,2008,FOLHASP,60
Mon,DEZ,15,2008,ESTADAO,54
Tue,DEZ,16,2008,G1,0
Tue,DEZ,16,2008,FOLHASP,64
Tue,DEZ,16,2008,ESTADAO,54
Wed,DEZ,17,2008,G1,0
Wed,DEZ,17,2008,FOLHASP,60
Wed,DEZ,17,2008,ESTADAO,57
Thu,DEZ,18,2008,G1,0
Thu,DEZ,18,2008,FOLHASP,69
Thu,DEZ,18,2008,ESTADAO,68
Fri,DEZ,19,2008,G1,0
Fri,DEZ,19,2008,FOLHASP,69
Fri,DEZ,19,2008,ESTADAO,50
Sat,DEZ,20,2008,G1,0
Sat,DEZ,20,2008,FOLHASP,3
Sat,DEZ,20,2008,ESTADAO,39
Sun,DEZ,21,2008,G1,0
Sun,DEZ,21,2008,FOLHASP,6
Sun,DEZ,21,2008,ESTADAO,11
Mon,DEZ,22,2008,G1,0
Mon,DEZ,22,2008,FOLHASP,48
Mon,DEZ,22,2008,ESTADAO,68
Tue,DEZ,23,2008,G1,0
Tue,DEZ,23,2008,FOLHASP,56
Tue,DEZ,23,2008,ESTADAO,55
Wed,DEZ,24,2008,G1,0
Wed,DEZ,24,2008,FOLHASP,30
Wed,DEZ,24,2008,ESTADAO,41
Thu,DEZ,25,2008,G1,0
Thu,DEZ,25,2008,FOLHASP,22
Thu,DEZ,25,2008,ESTADAO,5
Fri,DEZ,26,2008,G1,0
Fri,DEZ,26,2008,FOLHASP,31
Fri,DEZ,26,2008,ESTADAO,28
Sat,DEZ,27,2008,G1,0
Sat,DEZ,27,2008,FOLHASP,6
Sat,DEZ,27,2008,ESTADAO,20
Sun,DEZ,28,2008,G1,0
Sun,DEZ,28,2008,FOLHASP,5
Sun,DEZ,28,2008,ESTADAO,1
Mon,DEZ,29,2008,G1,0
Mon,DEZ,29,2008,FOLHASP,40
Mon,DEZ,29,2008,ESTADAO,42
Tue,DEZ,30,2008,G1,0
Tue,DEZ,30,2008,FOLHASP,45
Tue,DEZ,30,2008,ESTADAO,26
Wed,DEZ,31,2008,G1,0
Wed,DEZ,31,2008,FOLHASP,21
Wed,DEZ,31,2008,ESTADAO,38
Thu,JAN,1,2009,G1,0
Thu,JAN,1,2009,FOLHASP,8
Thu,JAN,1,2009,ESTADAO,11
Fri,JAN,2,2009,G1,0
Fri,JAN,2,2009,FOLHASP,34
Fri,JAN,2,2009,ESTADAO,29
Sat,JAN,3,2009,G1,0
Sat,JAN,3,2009,FOLHASP,9
Sat,JAN,3,2009,ESTADAO,26
Sun,JAN,4,2009,G1,0
Sun,JAN,4,2009,FOLHASP,4
Sun,JAN,4,2009,ESTADAO,4
Mon,JAN,5,2009,G1,0
Mon,JAN,5,2009,FOLHASP,53
Mon,JAN,5,2009,ESTADAO,40
Tue,JAN,6,2009,G1,0
Tue,JAN,6,2009,FOLHASP,56
Tue,JAN,6,2009,ESTADAO,49
Wed,JAN,7,2009,G1,0
Wed,JAN,7,2009,FOLHASP,61
Wed,JAN,7,2009,ESTADAO,50
Thu,JAN,8,2009,G1,0
Thu,JAN,8,2009,FOLHASP,66
Thu,JAN,8,2009,ESTADAO,47
Fri,JAN,9,2009,G1,0
Fri,JAN,9,2009,FOLHASP,58
Fri,JAN,9,2009,ESTADAO,54
Sat,JAN,10,2009,G1,0
Sat,JAN,10,2009,FOLHASP,8
Sat,JAN,10,2009,ESTADAO,29
Sun,JAN,11,2009,G1,0
Sun,JAN,11,2009,FOLHASP,2
Sun,JAN,11,2009,ESTADAO,5
Mon,JAN,12,2009,G1,0
Mon,JAN,12,2009,FOLHASP,52
Mon,JAN,12,2009,ESTADAO,48
Tue,JAN,13,2009,G1,0
Tue,JAN,13,2009,FOLHASP,58
Tue,JAN,13,2009,ESTADAO,66
Wed,JAN,14,2009,G1,0
Wed,JAN,14,2009,FOLHASP,53
Wed,JAN,14,2009,ESTADAO,63
Thu,JAN,15,2009,G1,0
Thu,JAN,15,2009,FOLHASP,65
Thu,JAN,15,2009,ESTADAO,54
Fri,JAN,16,2009,G1,0
Fri,JAN,16,2009,FOLHASP,54
Fri,JAN,16,2009,ESTADAO,52
Sat,JAN,17,2009,G1,0
Sat,JAN,17,2009,FOLHASP,5
Sat,JAN,17,2009,ESTADAO,29
Sun,JAN,18,2009,G1,0
Sun,JAN,18,2009,FOLHASP,3
Sun,JAN,18,2009,ESTADAO,6
Mon,JAN,19,2009,G1,0
Mon,JAN,19,2009,FOLHASP,50
Mon,JAN,19,2009,ESTADAO,60
Tue,JAN,20,2009,G1,0
Tue,JAN,20,2009,FOLHASP,60
Tue,JAN,20,2009,ESTADAO,56
Wed,JAN,21,2009,G1,0
Wed,JAN,21,2009,FOLHASP,67
Wed,JAN,21,2009,ESTADAO,65
Thu,JAN,22,2009,G1,0
Thu,JAN,22,2009,FOLHASP,61
Thu,JAN,22,2009,ESTADAO,68
Fri,JAN,23,2009,G1,0
Fri,JAN,23,2009,FOLHASP,54
Fri,JAN,23,2009,ESTADAO,47
Sat,JAN,24,2009,G1,0
Sat,JAN,24,2009,FOLHASP,13
Sat,JAN,24,2009,ESTADAO,39
Sun,JAN,25,2009,G1,0
Sun,JAN,25,2009,FOLHASP,7
Sun,JAN,25,2009,ESTADAO,4
Mon,JAN,26,2009,G1,0
Mon,JAN,26,2009,FOLHASP,58
Mon,JAN,26,2009,ESTADAO,65
Tue,JAN,27,2009,G1,0
Tue,JAN,27,2009,FOLHASP,68
Tue,JAN,27,2009,ESTADAO,73
Wed,JAN,28,2009,G1,0
Wed,JAN,28,2009,FOLHASP,69
Wed,JAN,28,2009,ESTADAO,78
Thu,JAN,29,2009,G1,0
Thu,JAN,29,2009,FOLHASP,66
Thu,JAN,29,2009,ESTADAO,82
Fri,JAN,30,2009,G1,0
Fri,JAN,30,2009,FOLHASP,55
Fri,JAN,30,2009,ESTADAO,67
Sat,JAN,31,2009,G1,0
Sat,JAN,31,2009,FOLHASP,7
Sat,JAN,31,2009,ESTADAO,65
Sun,FEV,1,2009,G1,0
Sun,FEV,1,2009,FOLHASP,3
Sun,FEV,1,2009,ESTADAO,8
Mon,FEV,2,2009,G1,0
Mon,FEV,2,2009,FOLHASP,61
Mon,FEV,2,2009,ESTADAO,45
Tue,FEV,3,2009,G1,0
Tue,FEV,3,2009,FOLHASP,56
Tue,FEV,3,2009,ESTADAO,68
Wed,FEV,4,2009,G1,0
Wed,FEV,4,2009,FOLHASP,70
Wed,FEV,4,2009,ESTADAO,61
Thu,FEV,5,2009,G1,0
Thu,FEV,5,2009,FOLHASP,62
Thu,FEV,5,2009,ESTADAO,75
Fri,FEV,6,2009,G1,0
Fri,FEV,6,2009,FOLHASP,58
Fri,FEV,6,2009,ESTADAO,80
Sat,FEV,7,2009,G1,0
Sat,FEV,7,2009,FOLHASP,7
Sat,FEV,7,2009,ESTADAO,29
Sun,FEV,8,2009,G1,0
Sun,FEV,8,2009,FOLHASP,3
Sun,FEV,8,2009,ESTADAO,9
Mon,FEV,9,2009,G1,0
Mon,FEV,9,2009,FOLHASP,62
Mon,FEV,9,2009,ESTADAO,59
Tue,FEV,10,2009,G1,0
Tue,FEV,10,2009,FOLHASP,57
Tue,FEV,10,2009,ESTADAO,50
Wed,FEV,11,2009,G1,0
Wed,FEV,11,2009,FOLHASP,80
Wed,FEV,11,2009,ESTADAO,71
Thu,FEV,12,2009,G1,0
Thu,FEV,12,2009,FOLHASP,51
Thu,FEV,12,2009,ESTADAO,66
Fri,FEV,13,2009,G1,0
Fri,FEV,13,2009,FOLHASP,50
Fri,FEV,13,2009,ESTADAO,63
Sat,FEV,14,2009,G1,0
Sat,FEV,14,2009,FOLHASP,11
Sat,FEV,14,2009,ESTADAO,51
Sun,FEV,15,2009,G1,0
Sun,FEV,15,2009,FOLHASP,13
Sun,FEV,15,2009,ESTADAO,9
Mon,FEV,16,2009,G1,0
Mon,FEV,16,2009,FOLHASP,61
Mon,FEV,16,2009,ESTADAO,46
Tue,FEV,17,2009,G1,0
Tue,FEV,17,2009,FOLHASP,72
Tue,FEV,17,2009,ESTADAO,65
Wed,FEV,18,2009,G1,0
Wed,FEV,18,2009,FOLHASP,68
Wed,FEV,18,2009,ESTADAO,90
Thu,FEV,19,2009,G1,0
Thu,FEV,19,2009,FOLHASP,68
Thu,FEV,19,2009,ESTADAO,57
Fri,FEV,20,2009,G1,0
Fri,FEV,20,2009,FOLHASP,52
Fri,FEV,20,2009,ESTADAO,77
Sat,FEV,21,2009,G1,0
Sat,FEV,21,2009,FOLHASP,7
Sat,FEV,21,2009,ESTADAO,27
Sun,FEV,22,2009,G1,0
Sun,FEV,22,2009,FOLHASP,8
Sun,FEV,22,2009,ESTADAO,20
Mon,FEV,23,2009,G1,0
Mon,FEV,23,2009,FOLHASP,24
Mon,FEV,23,2009,ESTADAO,31
Tue,FEV,24,2009,G1,0
Tue,FEV,24,2009,FOLHASP,27
Tue,FEV,24,2009,ESTADAO,40
Wed,FEV,25,2009,G1,0
Wed,FEV,25,2009,FOLHASP,38
Wed,FEV,25,2009,ESTADAO,57
Thu,FEV,26,2009,G1,0
Thu,FEV,26,2009,FOLHASP,69
Thu,FEV,26,2009,ESTADAO,66
Fri,FEV,27,2009,G1,0
Fri,FEV,27,2009,FOLHASP,63
Fri,FEV,27,2009,ESTADAO,55
Sat,FEV,28,2009,G1,0
Sat,FEV,28,2009,FOLHASP,13
Sat,FEV,28,2009,ESTADAO,43
Sun,MAR,1,2009,G1,0
Sun,MAR,1,2009,FOLHASP,13
Sun,MAR,1,2009,ESTADAO,24
Mon,MAR,2,2009,G1,0
Mon,MAR,2,2009,FOLHASP,69
Mon,MAR,2,2009,ESTADAO,69
Tue,MAR,3,2009,G1,0
Tue,MAR,3,2009,FOLHASP,61
Tue,MAR,3,2009,ESTADAO,66
Wed,MAR,4,2009,G1,0
Wed,MAR,4,2009,FOLHASP,68
Wed,MAR,4,2009,ESTADAO,80
Thu,MAR,5,2009,G1,0
Thu,MAR,5,2009,FOLHASP,75
Thu,MAR,5,2009,ESTADAO,96
Fri,MAR,6,2009,G1,0
Fri,MAR,6,2009,FOLHASP,54
Fri,MAR,6,2009,ESTADAO,65
Sat,MAR,7,2009,G1,0
Sat,MAR,7,2009,FOLHASP,12
Sat,MAR,7,2009,ESTADAO,40
Sun,MAR,8,2009,G1,0
Sun,MAR,8,2009,FOLHASP,10
Sun,MAR,8,2009,ESTADAO,5
Mon,MAR,9,2009,G1,0
Mon,MAR,9,2009,FOLHASP,66
Mon,MAR,9,2009,ESTADAO,61
Tue,MAR,10,2009,G1,0
Tue,MAR,10,2009,FOLHASP,63
Tue,MAR,10,2009,ESTADAO,87
Wed,MAR,11,2009,G1,0
Wed,MAR,11,2009,FOLHASP,63
Wed,MAR,11,2009,ESTADAO,83
Thu,MAR,12,2009,G1,0
Thu,MAR,12,2009,FOLHASP,73
Thu,MAR,12,2009,ESTADAO,98
Fri,MAR,13,2009,G1,0
Fri,MAR,13,2009,FOLHASP,60
Fri,MAR,13,2009,ESTADAO,67
Sat,MAR,14,2009,G1,0
Sat,MAR,14,2009,FOLHASP,9
Sat,MAR,14,2009,ESTADAO,47
Sun,MAR,15,2009,G1,0
Sun,MAR,15,2009,FOLHASP,8
Sun,MAR,15,2009,ESTADAO,10
Mon,MAR,16,2009,G1,0
Mon,MAR,16,2009,FOLHASP,63
Mon,MAR,16,2009,ESTADAO,51
Tue,MAR,17,2009,G1,0
Tue,MAR,17,2009,FOLHASP,62
Tue,MAR,17,2009,ESTADAO,57
Wed,MAR,18,2009,G1,0
Wed,MAR,18,2009,FOLHASP,60
Wed,MAR,18,2009,ESTADAO,55
Thu,MAR,19,2009,G1,0
Thu,MAR,19,2009,FOLHASP,68
Thu,MAR,19,2009,ESTADAO,63
Fri,MAR,20,2009,G1,0
Fri,MAR,20,2009,FOLHASP,44
Fri,MAR,20,2009,ESTADAO,68
Sat,MAR,21,2009,G1,0
Sat,MAR,21,2009,FOLHASP,10
Sat,MAR,21,2009,ESTADAO,36
Sun,MAR,22,2009,G1,0
Sun,MAR,22,2009,FOLHASP,7
Sun,MAR,22,2009,ESTADAO,11
Mon,MAR,23,2009,G1,0
Mon,MAR,23,2009,FOLHASP,57
Mon,MAR,23,2009,ESTADAO,66
Tue,MAR,24,2009,G1,0
Tue,MAR,24,2009,FOLHASP,59
Tue,MAR,24,2009,ESTADAO,81
Wed,MAR,25,2009,G1,0
Wed,MAR,25,2009,FOLHASP,62
Wed,MAR,25,2009,ESTADAO,80
Thu,MAR,26,2009,G1,0
Thu,MAR,26,2009,FOLHASP,59
Thu,MAR,26,2009,ESTADAO,82
Fri,MAR,27,2009,G1,0
Fri,MAR,27,2009,FOLHASP,59
Fri,MAR,27,2009,ESTADAO,86
Sat,MAR,28,2009,G1,0
Sat,MAR,28,2009,FOLHASP,10
Sat,MAR,28,2009,ESTADAO,47
Sun,MAR,29,2009,G1,0
Sun,MAR,29,2009,FOLHASP,14
Sun,MAR,29,2009,ESTADAO,16
Mon,MAR,30,2009,G1,0
Mon,MAR,30,2009,FOLHASP,70
Mon,MAR,30,2009,ESTADAO,70
Tue,MAR,31,2009,G1,0
Tue,MAR,31,2009,FOLHASP,73
Tue,MAR,31,2009,ESTADAO,69
Wed,ABR,1,2009,G1,0
Wed,ABR,1,2009,FOLHASP,74
Wed,ABR,1,2009,ESTADAO,80
Thu,ABR,2,2009,G1,0
Thu,ABR,2,2009,FOLHASP,64
Thu,ABR,2,2009,ESTADAO,91
Fri,ABR,3,2009,G1,0
Fri,ABR,3,2009,FOLHASP,57
Fri,ABR,3,2009,ESTADAO,67
Sat,ABR,4,2009,G1,0
Sat,ABR,4,2009,FOLHASP,3
Sat,ABR,4,2009,ESTADAO,24
Sun,ABR,5,2009,G1,0
Sun,ABR,5,2009,FOLHASP,4
Sun,ABR,5,2009,ESTADAO,4
Mon,ABR,6,2009,G1,0
Mon,ABR,6,2009,FOLHASP,61
Mon,ABR,6,2009,ESTADAO,46
Tue,ABR,7,2009,G1,0
Tue,ABR,7,2009,FOLHASP,57
Tue,ABR,7,2009,ESTADAO,59
Wed,ABR,8,2009,G1,0
Wed,ABR,8,2009,FOLHASP,68
Wed,ABR,8,2009,ESTADAO,54
Thu,ABR,9,2009,G1,0
Thu,ABR,9,2009,FOLHASP,38
Thu,ABR,9,2009,ESTADAO,80
Fri,ABR,10,2009,G1,0
